id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,estimated_nights_booked
896885531803562501,Condo in Greater London · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,341713971,Shinny,,Tower Hamlets,51.51385804003747,-0.0562894906300023,Entire home/apt,256.0,3,9,2023-08-19,1.38,3,165,9,,99
897868966685107914,Rental unit in Greater London · ★4.63 · Studio · 1 bed · 1 bath,471854667,Daniel,,Hackney,51.55287231191321,-0.0778632015825626,Entire home/apt,76.0,4,19,2023-11-15,3.0,43,247,19,,288
52293206,Rental unit in Greater London · ★4.38 · 1 bedroom · 1 bed · 1 bath,26523485,Hesham,,Westminster,51.51248,-0.18674,Entire home/apt,117.0,1,276,2023-10-29,10.38,10,356,46,,249
52318418,Rental unit in Greater London · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,21218596,David,,Haringey,51.59102,-0.12163,Private room,40.0,2,99,2023-12-06,3.69,3,39,46,,177
52450114,Condo in Greater London · ★5.0 · 1 bedroom · 2 beds · 1 bath,9748918,Martin,,Haringey,51.57452,-0.14102,Entire home/apt,100.0,4,23,2023-12-10,1.05,1,6,15,,100
898259538082236768,Condo in Greater London · ★4.91 · 1 bedroom · 1 bed · 3 shared baths,131418248,Steve,,Westminster,51.53691,-0.18504,Private room,105.0,1,58,2023-11-29,9.06,17,72,58,,217
52534468,Condo in Greater London · ★5.0 · Studio · 1 bed · 1 bath,409917189,Lou,,Lewisham,51.45978,-0.0143,Entire home/apt,111.0,4,15,2023-12-02,1.15,1,345,12,,110
52636363,Serviced apartment in Greater London · ★4.67 · 2 bedrooms · 2 beds · 1 bath,408877666,Donald Stephen,,Tower Hamlets,51.50053,-0.0202,Entire home/apt,177.0,21,6,2023-11-10,0.25,32,346,5,,126
899723456996527619,Rental unit in Greater London · ★4.43 · 1 bedroom · 2 beds · 1 bath,474304957,Imperial Stay,,Kensington and Chelsea,51.49207904254836,-0.1973314828286316,Entire home/apt,156.0,2,30,2023-12-07,5.0,17,215,30,,240
899977207499121479,Rental unit in Greater London · ★4.65 · 2 bedrooms · 3 beds · 1 bath,251160704,Adexe,,Camden,51.551464146194846,-0.2076470841308553,Entire home/apt,171.0,4,23,2023-11-24,3.73,3,215,23,,358
902008964095657739,Home in Greater London · ★4.14 · 3 bedrooms · 3 beds · 1 bath,374270230,Richard,,Lewisham,51.43788167372226,-0.0009886551649099,Entire home/apt,141.0,4,7,2023-10-20,1.11,23,269,7,,106
902027116633430047,Condo in Greater London · ★4.60 · 1 bedroom · 2 beds · 1 bath,56813144,Ros,,Croydon,51.40623486115091,-0.0739391109684663,Entire home/apt,79.0,5,5,2023-08-30,0.92,1,9,5,,110
52715886,Condo in Greater London · ★4.98 · 1 bedroom · 2 beds · 1.5 baths,167948,Susan,,Ealing,51.51444965770157,-0.2601513664088414,Entire home/apt,130.0,2,85,2023-12-03,3.53,2,124,61,,169
902058554749644682,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,10143557,Matthew,,Kensington and Chelsea,51.51519075326416,-0.2034628037048302,Entire home/apt,220.0,3,3,2023-11-28,1.41,1,335,3,,101
902094633547961838,Rental unit in Greater London · ★3.75 · 1 bedroom · 1 bed · 1.5 baths,18022106,Juan,,Haringey,51.58458663291401,-0.0831071385576059,Private room,43.0,3,8,2023-10-01,1.27,2,20,8,,91
902217277164484724,Rental unit in London · ★5.0 · 1 bedroom · 1 bed · 1 bath,514291431,Sheri,,Greenwich,51.49258238816026,0.0708530331336208,Entire home/apt,105.0,5,5,2023-10-25,0.85,1,283,5,,102
902368238529861149,Home in Greater London · 4 bedrooms · 4 beds · 3.5 baths,297765625,Ehsan,,Westminster,51.48901196006903,-0.1526771066554383,Entire home/apt,714.0,4,1,2023-12-07,1.0,43,269,1,,96
904046099508697280,Home in Greater London · ★5.0 · 3 bedrooms · 3 beds · 2 baths,6069814,Vanessa,,Westminster,51.5154367663607,-0.1705704909231213,Entire home/apt,575.0,4,7,2023-11-26,1.37,1,145,7,,131
904067384715215488,Rental unit in 11 Keymar Place · ★4.50 · 3 bedrooms · 5 beds · 2 baths,269308503,Michael,,Tower Hamlets,51.51284,-0.03007,Entire home/apt,215.0,14,4,2023-10-21,1.1,208,308,4,,369
52849372,Home in Greater London · ★4.90 · 1 bedroom · 1 bed · 1 private bath,82233718,Nyasha,,Hackney,51.54175,-0.07348,Private room,75.0,3,73,2023-12-04,2.81,2,230,39,,202
52854855,Home in Greater London · ★4.85 · 2 bedrooms · 2 beds · 1.5 baths,35296980,Kate,,Tower Hamlets,51.53417,-0.03425,Entire home/apt,130.0,3,41,2023-10-05,2.04,2,236,16,,146
52855304,Rental unit in Greater London · ★4.58 · 1 bedroom · 1 bed · 1 bath,43935156,City Living,,Camden,51.51765063644979,-0.1227166169051158,Entire home/apt,210.0,4,26,2023-11-25,1.04,43,268,13,,99
52856395,Condo in Greater London · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,266665114,Vidush,,Greenwich,51.48936,0.00769,Private room,49.0,7,29,2023-10-18,1.24,1,16,27,,208
52869161,Rental unit in Greater London · ★4.56 · 1 bedroom · 1 private bath,34034246,Dom,,Tower Hamlets,51.52472,-0.07243,Private room,61.0,1,124,2023-11-26,5.25,19,79,69,,126
53021786,Condo in Greater London · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,260160849,Rose,,Greenwich,51.48062974992869,-0.0133523717522621,Private room,55.0,3,18,2023-11-07,1.3,2,365,11,,93
53161573,Condo in Greater London · ★4.67 · 1 bedroom · 1 bed · 1 bath,135097850,Daniel,,City of London,51.51783,-0.1102,Entire home/apt,105.0,100,3,2023-04-24,0.13,1,167,1,,312
53182900,Townhouse in Greater London · ★4.88 · 1 bedroom · 1 bed · 1 private bath,5368354,Laura,,Hackney,51.55885,-0.06194,Private room,83.0,2,51,2023-12-07,2.02,1,74,24,,96
53320086,Home in Greater London · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,189354729,Lisa,,Lambeth,51.46352,-0.10732,Private room,55.0,1,126,2023-12-06,5.04,2,169,51,,120
53378118,Serviced apartment in Greater London · ★4.88 · 2 bedrooms · 2 beds · 1 bath,408877666,Donald Stephen,,Tower Hamlets,51.4996,-0.02206,Entire home/apt,177.0,21,8,2023-10-29,0.47,32,331,4,,236
905225056613643038,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 private bath,37569329,Dina,,Ealing,51.51611013802078,-0.2659101784229278,Private room,83.0,4,9,2023-12-03,1.73,2,173,9,,166
53489900,Condo in Greater London · ★4.96 · 1 bedroom · 1 bed · 2 shared baths,267646946,Wayne,,Lambeth,51.4692,-0.10268,Private room,70.0,4,28,2023-12-01,1.22,3,315,17,,117
908906463809642634,Rental unit in Greater London · ★4.74 · 1 bedroom · 2 beds · 1.5 baths,311472690,Ali,,Tower Hamlets,51.5274615,-0.0506121,Entire home/apt,111.0,2,19,2023-12-08,3.18,2,73,19,,152
53509061,Condo in Greater London · ★4.39 · 3 bedrooms · 3 beds · 2 baths,386453488,James,,Islington,51.52436373010415,-0.0929003395065404,Entire home/apt,188.0,2,70,2023-11-28,2.9,24,332,21,,139
909169947422643704,Rental unit in Greater London · ★4.31 · 1 bedroom · 2 beds · 1 bath,457409512,James & Co,,Tower Hamlets,51.52515747319398,-0.0279431187666212,Entire home/apt,69.0,2,13,2023-09-10,2.29,84,321,13,,109
910883244817593728,Rental unit in Greater London · 2 bedrooms · 2 beds · 1 bath,431908925,Sean,,Hackney,51.569503399110815,-0.0947001483783124,Entire home/apt,109.0,14,1,2023-09-21,0.37,2,182,1,,124
53672937,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,256009260,Linda,,Camden,51.52625,-0.12138,Entire home/apt,140.0,6,15,2023-11-20,0.67,1,18,8,,96
911330121768148855,Rental unit in Greater London · ★4.83 · 2 bedrooms · 2 beds · 2 baths,336821677,London,,Westminster,51.51246133768401,-0.1327382265152357,Entire home/apt,286.0,5,24,2023-12-03,3.93,10,295,24,,471
911406979048985921,Condo in Greater London · ★4.18 · 1 bedroom · 2 beds · 1 private bath,5546135,Urszula,,Richmond upon Thames,51.48569,-0.2379,Private room,105.0,3,11,2023-11-15,2.05,1,335,11,,147
53810126,Condo in Greater London · ★5.0 · 1 bedroom · 2 beds · 1 bath,409864589,Tas,,Camden,51.51787,-0.11814,Entire home/apt,185.0,28,31,2023-12-05,1.28,7,169,13,,860
53817158,Condo in Greater London · ★4.61 · Studio · 1 bath,89355192,Shlome,,Haringey,51.56901,-0.09851,Entire home/apt,76.0,2,57,2023-11-25,2.64,131,310,24,,126
53831474,Condo in Greater London · ★4.88 · 1 bedroom · 1 bed · 1 bath,24443564,Nicola,,Wandsworth,51.44076,-0.14709,Entire home/apt,102.0,4,33,2023-12-04,1.41,1,34,14,,135
53863587,Condo in Greater London · ★5.0 · 2 bedrooms · 2 beds · 1 bath,25551914,Eliza,,Westminster,51.48747,-0.15137,Entire home/apt,325.0,25,13,2023-08-13,0.57,1,253,5,,342
912709527211224634,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,428819716,Rosti,,Westminster,51.52101586558855,-0.1599630777356236,Entire home/apt,307.0,2,14,2023-11-09,2.32,3,162,14,,111
912753994746455228,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,11755365,Kevin,,Hackney,51.53958,-0.05598,Entire home/apt,135.0,4,4,2023-11-12,1.03,1,99,4,,98
913158657879707405,Rental unit in Greater London · ★4.75 · 2 bedrooms · 3 beds · 1 bath,183784986,Asos,,Southwark,51.4965221167504,-0.0968973230468568,Entire home/apt,161.0,3,16,2023-11-01,2.79,1,71,16,,200
913218802248877893,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,178269703,1Michelle,,Westminster,51.51319513389801,-0.1793532818555832,Entire home/apt,80.0,10,1,2023-09-27,0.39,5,89,1,,93
54218547,Home in Greater London · ★4.79 · 2 bedrooms · 2 beds · 1.5 shared baths,268620237,Rishma,,Kingston upon Thames,51.43375,-0.25446,Private room,130.0,5,28,2023-06-16,1.32,3,236,6,,158
913536515948599944,Rental unit in Greater London · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,50729545,Carlos,,Wandsworth,51.45272,-0.18761,Private room,58.0,1,25,2023-12-03,4.26,1,153,25,,102
913749484795709066,Condo in Greater London · ★4.94 · 2 bedrooms · 3 beds · 2 baths,16355893,Margaret,,Islington,51.5380863,-0.1189657,Entire home/apt,167.0,3,16,2023-10-24,2.96,6,65,16,,213
914558401164209090,Rental unit in Greater London · ★4.33 · 1 bedroom · 1 bed · 1 bath,520211564,Ricky,,Wandsworth,51.46712255179144,-0.1688005334861822,Entire home/apt,87.0,1,21,2023-11-26,4.06,1,168,21,,97
54300799,Rental unit in Greater London · ★4.67 · 1 bedroom · 1 bed · 1 bath,314162972,Blueground,,Kensington and Chelsea,51.5003687,-0.1842252,Entire home/apt,168.0,30,3,2023-09-25,0.22,366,179,2,,158
54394135,Rental unit in England · ★4.63 · 2 bedrooms · 4 beds · 2 baths,269308503,Michael,,Southwark,51.49850121051109,-0.0506510418111447,Entire home/apt,284.0,14,8,2023-10-22,0.35,208,347,3,,117
54408306,Rental unit in Greater London · ★4.73 · 2 bedrooms · 3 beds · 2 baths,439373462,Bilal,,Westminster,51.48692,-0.13798,Entire home/apt,206.0,2,113,2023-11-30,5.3,10,303,58,,254
497135828191168549,Home in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 private bath,1643549,Maxime,,Lewisham,51.447628352116695,0.0181337909977369,Private room,65.0,3,4,2023-11-11,1.74,1,223,4,,125
917108209077297171,Rental unit in Greater London · ★5.0 · 2 bedrooms · 4 beds · 2 baths,269308503,Michael,,Ealing,51.51059765635952,-0.2605296039143437,Entire home/apt,151.0,14,4,2023-10-28,1.46,208,348,4,,490
917293046576332469,Rental unit in Greater London · ★4.95 · 2 bedrooms · 2 beds · 2 baths,11515631,Matthew,,Westminster,51.5246474,-0.1892885,Entire home/apt,221.0,3,21,2023-12-06,3.62,30,251,21,,260
539479591099948283,Condo in London · ★4.86 · 2 bedrooms · 3 beds · 1 bath,189907093,Bobo,,Greenwich,51.49061,0.06901,Entire home/apt,187.0,1,91,2023-12-02,4.13,3,92,63,,99
547243840989665807,Condo in Bromley · ★4.38 · 1 bedroom · 1 bed · 1.5 baths,424554116,Emmanuel,,Bromley,51.41049,0.00892,Entire home/apt,66.0,14,8,2023-11-30,0.35,1,99,3,,117
920932085423242382,Rental unit in Greater London · ★4.88 · 1 bedroom · 1 bed · Shared half-bath,440267271,Naiana,,Hammersmith and Fulham,51.528482824680175,-0.2495396613593071,Private room,45.0,1,32,2023-12-07,5.82,1,93,32,,139
547875473046172195,Rental unit in Greater London · ★4.84 · 3 bedrooms · 3 beds · 2 baths,224866971,Sonder (London),,Westminster,51.51368,-0.18772,Entire home/apt,492.0,32,37,2021-06-07,0.56,137,64,0,,430
923075060672768933,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,522336439,Edith,,Lewisham,51.47243432304622,-0.0493908687043612,Entire home/apt,102.0,10,2,2023-08-27,0.45,1,336,2,,108
923135931587887031,Home in Greater London · ★4.58 · 2 bedrooms · 2 beds · 1 bath,138869877,Celina,,Camden,51.54729981231345,-0.1391531232788079,Entire home/apt,165.0,2,19,2023-11-19,3.54,1,55,19,,169
924014140938559271,Rental unit in Greater London · ★4.69 · 1 bedroom · 2 beds · 1.5 baths,51350792,Stela,,Tower Hamlets,51.51843911725033,-0.0678126055359434,Private room,67.0,2,26,2023-12-07,5.0,5,155,26,,240
924462623168343426,Rental unit in Greater London · ★4.0 · 2 bedrooms · 2 beds · 2 baths,457756093,James,,Camden,51.55515583720718,-0.1945595672298336,Entire home/apt,131.0,2,13,2023-10-29,2.53,29,1,13,,121
552664203916398771,Rental unit in Greater London · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,365392809,Dee,,Wandsworth,51.47311,-0.13591,Private room,75.0,4,28,2023-11-09,1.42,3,31,14,,136
558518065442257539,Rental unit in Greater London · ★5.0 · 2 bedrooms · 2 beds · 1 bath,72818968,Ming,,Southwark,51.4896409,-0.0959955,Entire home/apt,151.0,4,4,2023-11-05,1.06,1,65,4,,101
924646186332992707,Rental unit in London · ★5.0 · 1 bedroom · 2 beds · 1 bath,9044100,Ricardo,,Kensington and Chelsea,51.518414,-0.210468,Entire home/apt,142.0,3,10,2023-12-09,1.94,2,272,10,,139
924724308110933888,Rental unit in Hampton Wick · ★5.0 · 1 bedroom · 1 bed · 1 bath,40262659,Nula,,Richmond upon Thames,51.41344140748184,-0.3102800741040044,Entire home/apt,131.0,2,4,2023-12-05,2.03,1,364,4,,97
926723744528085721,Houseboat in Greater London · ★4.80 · 2 bedrooms · 4 beds · 1 bath,28204087,Rebecca,,Tower Hamlets,51.510113154239214,-0.0357735789303974,Entire home/apt,220.0,2,10,2023-12-04,3.49,1,295,10,,167
559628593063395951,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,444417912,Long,,Kensington and Chelsea,51.47938,-0.18443,Entire home/apt,95.0,28,4,2023-11-09,0.21,4,158,1,,141
560084949848667989,Condo in Greater London · ★4.79 · 2 bedrooms · 3 beds · 2 baths,42227304,Rosana,,Lambeth,51.487918853759766,-0.1109289973974227,Entire home/apt,179.0,6,73,2023-12-05,3.43,1,5,43,,493
560155184309246369,Condo in Greater London · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,360445788,Shane,,Tower Hamlets,51.52357,-0.06722,Private room,79.0,3,57,2023-12-03,2.65,1,154,21,,190
560655066456989576,Bed and breakfast in Greater London · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,61533172,Mary,,Brent,51.54257,-0.25152,Private room,35.0,2,86,2023-11-23,3.92,2,323,51,,188
561504128564839237,Condo in Greater London · ★4.86 · 3 bedrooms · 4 beds · 1 bath,145865143,Mark,,Ealing,51.51005,-0.26622,Entire home/apt,154.0,1,171,2023-11-26,7.78,2,91,93,,186
561667018731472951,Guesthouse in Greater London · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,172484721,Olaf,,Hounslow,51.46922,-0.34796,Entire home/apt,70.0,90,31,2023-08-30,1.43,1,12,12,,3088
926848654497495592,Home in Greater London · 1 bedroom · 2 beds · 1.5 baths,17832882,Thea,,Barnet,51.58222913889602,-0.2021384621474221,Entire home/apt,100.0,18,2,2023-09-24,0.56,4,343,2,,241
926877310881902359,Rental unit in Greater London · ★4.82 · Studio · 1 bed · 1 bath,160487518,Krisztina,,Lambeth,51.4995962267702,-0.114788608134937,Entire home/apt,110.0,2,11,2023-11-25,2.13,1,284,11,,102
927326777915586239,Rental unit in Greater London · ★4.0 · 3 bedrooms · 3 beds · 2 baths,105564995,UnderTheDoormat,,Westminster,51.52577,-0.1622,Entire home/apt,298.0,3,3,2023-11-27,1.96,98,7,3,,141
566740566618735111,Condo in Greater London · ★4.15 · 1 bedroom · 1 bed · 1.5 shared baths,157954735,Menina,,Southwark,51.48979,-0.06911,Private room,39.0,2,55,2023-11-27,2.57,18,78,30,,123
931721957622921738,Rental unit in Greater London · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,187349581,Martha,,Tower Hamlets,51.53183,-0.0532,Entire home/apt,120.0,5,4,2023-10-27,0.9,1,59,4,,108
932372307533376446,Rental unit in Greater London · ★4.92 · 1 bedroom · 2 beds · 1 bath,1111601,Toby,,Westminster,51.5273,-0.19907,Entire home/apt,155.0,2,12,2023-11-13,2.67,44,193,12,,128
932396424629060736,Home in Greater London · 2 bedrooms · 2 beds · 1 bath,30283389,Elliot,,Haringey,51.59193,-0.07986,Entire home/apt,135.0,21,1,2023-08-29,0.29,1,33,1,,146
937690998600350142,Home in Greater London · ★4.71 · 2 bedrooms · 2 beds · 1 bath,526306290,Ibiyemi,,Greenwich,51.4878405,0.0745208,Entire home/apt,122.0,3,7,2023-11-30,3.89,1,219,7,,280
937734504862813207,Rental unit in Greater London · ★4.93 · 1 bedroom · 2 beds · 1 bath,223202842,Adi,,Westminster,51.52614189889176,-0.1941611749741758,Entire home/apt,113.0,1,14,2023-12-07,5.53,2,260,14,,132
937741718035319145,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,50068168,Andy,,Camden,51.52028850000001,-0.1368674,Entire home/apt,239.0,2,5,2023-12-03,2.0,1,139,5,,96
568018936023320940,Condo in Greater London · ★4.65 · 1 bedroom · 1 bed · 1 private bath,69479387,Marina,,Tower Hamlets,51.53085,-0.05596,Private room,79.0,1,100,2023-12-03,4.92,20,338,59,,118
572935251207659486,Serviced apartment in Greater London · ★4.79 · 1 bedroom · 1 bed · 1 bath,372768005,Native,,Southwark,51.50433,-0.09998,Entire home/apt,224.0,7,34,2023-12-07,2.15,15,357,25,,361
938183155693610707,Home in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,526444602,Hannah,,Tower Hamlets,51.53751226728743,-0.0279420683027204,Private room,49.0,1,24,2023-12-06,6.0,1,127,24,,144
573743671198097038,Condo in Greater London · ★4.90 · 1 bedroom · 1 bed · 1 bath,244246048,Asko,,Westminster,51.4871,-0.15119,Entire home/apt,120.0,14,10,2023-10-31,0.54,1,328,7,,181
939057692142239489,Rental unit in Greater London · ★4.60 · 2 bedrooms · 2 beds · 2 baths,333237519,Syed,,Camden,51.55632,-0.13993,Entire home/apt,213.0,3,20,2023-12-07,4.72,24,200,20,,339
575222636984944213,Loft in Greater London · ★4.80 · 1 bedroom · 1 bed · 1 private bath,394282577,Muriene,,Wandsworth,51.46749,-0.15851,Private room,49.0,2,50,2023-07-02,2.34,3,199,13,,112
579626995674481045,Condo in Greater London · ★4.83 · 1 bedroom · 2 beds · 1 bath,81827675,Ayoob,,Westminster,51.5176,-0.13973,Entire home/apt,220.0,1,94,2023-12-09,4.48,21,333,52,,107
579786244229587440,casa particular in Greater London · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,117311696,Jacques,,Newham,51.53411,0.05061,Private room,48.0,1,137,2023-11-30,6.73,1,339,74,,161
939204767462636520,Rental unit in Greater London · ★4.78 · 1 bedroom · 2 beds · 1 bath,134133736,Kate,,Haringey,51.5889282,-0.130092,Entire home/apt,101.0,2,9,2023-12-05,2.5,1,270,9,,120
940498535515243343,Rental unit in Greater London · ★4.14 · 1 bedroom · 1 bed · 1 bath,467745778,Lily,,Westminster,51.51454,-0.12258,Entire home/apt,240.0,3,7,2023-11-26,2.33,4,336,7,,167
940712460542281291,Rental unit in Greater London · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,523473066,Hiu,,Westminster,51.51399798050595,-0.1314170861561707,Shared room,89.0,2,14,2023-11-21,3.23,7,7,14,,155
941080339130633140,Home in Greater London · 1 bedroom · 1 bed · 2 shared baths,526213006,Ahmed,,Westminster,51.5254564,-0.197694,Private room,56.0,4,1,2023-11-12,1.0,51,333,1,,96
582487409748709770,Condo in Greater London · ★4.89 · 2 bedrooms · 2 beds · 1 bath,419104986,Floyd,,Camden,51.5148,-0.12667,Entire home/apt,239.0,7,18,2022-07-24,0.89,4,70,0,,149
